element_id,n0,n1,n2,cx,cy,area,diameter
66,954,538,183,0.22916666666666666,0.67708333333333337,0.00048828125,0.044194173824159223
67,926,510,176,0.77083333333333337,0.32291666666666669,0.00048828125,0.044194173824159223
68,921,498,173,0.72916666666666663,0.17708333333333334,0.00048828125,0.044194173824159223
69,957,534,182,0.27083333333333331,0.82291666666666663,0.00048828125,0.044194173824159223
70,909,486,170,0.17708333333333334,0.27083333333333331,0.00048828125,0.044194173824159223
71,937,514,177,0.82291666666666663,0.72916666666666663,0.00048828125,0.044194173824159223
72,897,481,169,0.22916666666666666,0.17708333333333334,0.00048828125,0.044194173824159223
73,930,517,178,0.77083333333333337,0.82291666666666663,0.00048828125,0.044194173824159223
74,945,529,181,0.17708333333333334,0.77083333333333337,0.00048828125,0.044194173824159223
75,914,501,174,0.82291666666666663,0.22916666666666666,0.00048828125,0.044194173824159223
76,917,505,175,0.67708333333333337,0.27083333333333331,0.00048828125,0.044194173824159223
77,950,541,184,0.32291666666666669,0.72916666666666663,0.00048828125,0.044194173824159223
78,902,493,172,0.27083333333333331,0.32291666666666669,0.00048828125,0.044194173824159223
79,933,521,179,0.72916666666666663,0.67708333333333337,0.00048828125,0.044194173824159223
80,849,433,153,0.47916666666666669,0.42708333333333331,0.00048828125,0.044194173824159223
81,858,445,156,0.52083333333333337,0.57291666666666663,0.00048828125,0.044194173824159223
82,861,438,154,0.42708333333333331,0.52083333333333337,0.00048828125,0.044194173824159223
83,854,441,155,0.57291666666666663,0.47916666666666669,0.00048828125,0.044194173824159223
84,837,421,147,0.92708333333333337,0.020833333333333332,0.00048828125,0.044194173824159223
85,846,431,152,0.072916666666666671,0.97916666666666663,0.00048828125,0.044194173824159223
86,834,419,146,0.020833333333333332,0.072916666666666671,0.00048828125,0.044194173824159223
87,841,425,149,0.97916666666666663,0.92708333333333337,0.00048828125,0.044194173824159223
88,865,449,157,0.42708333333333331,0.020833333333333332,0.00048828125,0.044194173824159223
89,889,473,166,0.57291666666666663,0.97916666666666663,0.00048828125,0.044194173824159223
90,877,459,161,0.020833333333333332,0.57291666666666663,0.00048828125,0.044194173824159223
91,881,465,163,0.97916666666666663,0.42708333333333331,0.00048828125,0.044194173824159223
92,870,454,159,0.52083333333333337,0.072916666666666671,0.00048828125,0.044194173824159223
93,894,478,168,0.47916666666666669,0.92708333333333337,0.00048828125,0.044194173824159223
94,874,461,162,0.072916666666666671,0.47916666666666669,0.00048828125,0.044194173824159223
95,886,470,165,0.92708333333333337,0.52083333333333337,0.00048828125,0.044194173824159223
96,1033,455,210,0.47916666666666669,0.17708333333333334,0.00048828125,0.044194173824159223
97,1081,479,222,0.52083333333333337,0.82291666666666663,0.00048828125,0.044194173824159223
98,1053,464,214,0.17708333333333334,0.52083333333333337,0.00048828125,0.044194173824159223
99,1065,471,218,0.82291666666666663,0.47916666666666669,0.00048828125,0.044194173824159223
100,981,452,192,0.67708333333333337,0.020833333333333332,0.00048828125,0.044194173824159223
101,1021,476,207,0.32291666666666669,0.97916666666666663,0.00048828125,0.044194173824159223
102,973,458,189,0.020833333333333332,0.32291666666666669,0.00048828125,0.044194173824159223
103,997,468,198,0.97916666666666663,0.67708333333333337,0.00048828125,0.044194173824159223
104,961,418,185,0.17708333333333334,0.020833333333333332,0.00048828125,0.044194173824159223
105,1001,428,200,0.82291666666666663,0.97916666666666663,0.00048828125,0.044194173824159223
106,1009,430,203,0.020833333333333332,0.82291666666666663,0.00048828125,0.044194173824159223
107,985,424,194,0.97916666666666663,0.17708333333333334,0.00048828125,0.044194173824159223
108,1029,436,209,0.52083333333333337,0.32291666666666669,0.00048828125,0.044194173824159223
109,1077,448,221,0.47916666666666669,0.67708333333333337,0.00048828125,0.044194173824159223
110,1041,439,213,0.32291666666666669,0.47916666666666669,0.00048828125,0.044194173824159223
111,1061,444,217,0.67708333333333337,0.52083333333333337,0.00048828125,0.044194173824159223
112,1026,491,211,0.42708333333333331,0.27083333333333331,0.00048828125,0.044194173824159223
113,1074,527,223,0.57291666666666663,0.72916666666666663,0.00048828125,0.044194173824159223
114,1046,539,216,0.27083333333333331,0.57291666666666663,0.00048828125,0.044194173824159223
115,1058,511,219,0.72916666666666663,0.42708333333333331,0.00048828125,0.044194173824159223
116,978,499,193,0.77083333333333337,0.072916666666666671,0.00048828125,0.044194173824159223
117,1018,535,208,0.22916666666666666,0.92708333333333337,0.00048828125,0.044194173824159223
118,970,487,190,0.072916666666666671,0.22916666666666666,0.00048828125,0.044194173824159223
119,994,515,199,0.92708333333333337,0.77083333333333337,0.00048828125,0.044194173824159223
120,966,484,187,0.27083333333333331,0.072916666666666671,0.00048828125,0.044194173824159223
121,1006,520,202,0.72916666666666663,0.92708333333333337,0.00048828125,0.044194173824159223
122,1014,532,205,0.072916666666666671,0.72916666666666663,0.00048828125,0.044194173824159223
123,990,504,196,0.92708333333333337,0.27083333333333331,0.00048828125,0.044194173824159223
124,1038,508,212,0.57291666666666663,0.22916666666666666,0.00048828125,0.044194173824159223
125,1086,544,224,0.42708333333333331,0.77083333333333337,0.00048828125,0.044194173824159223
126,1050,496,215,0.22916666666666666,0.42708333333333331,0.00048828125,0.044194173824159223
127,1070,524,220,0.77083333333333337,0.57291666666666663,0.00048828125,0.044194173824159223
128,1034,339,211,0.44791666666666669,0.22916666666666666,0.00048828125,0.044194173824159223
129,1082,351,223,0.55208333333333337,0.77083333333333337,0.00048828125,0.044194173824159223
130,1054,344,216,0.22916666666666666,0.55208333333333337,0.00048828125,0.044194173824159223
131,1066,347,219,0.77083333333333337,0.44791666666666669,0.00048828125,0.044194173824159223
132,982,326,193,0.72916666666666663,0.052083333333333336,0.00048828125,0.044194173824159223
133,1022,336,208,0.27083333333333331,0.94791666666666663,0.00048828125,0.044194173824159223
134,974,324,190,0.052083333333333336,0.27083333333333331,0.00048828125,0.044194173824159223
135,998,330,199,0.94791666666666663,0.72916666666666663,0.00048828125,0.044194173824159223
136,962,321,187,0.22916666666666666,0.052083333333333336,0.00048828125,0.044194173824159223
137,1002,331,202,0.77083333333333337,0.94791666666666663,0.00048828125,0.044194173824159223
138,1010,333,205,0.052083333333333336,0.77083333333333337,0.00048828125,0.044194173824159223
139,986,327,196,0.94791666666666663,0.22916666666666666,0.00048828125,0.044194173824159223
140,1030,338,212,0.55208333333333337,0.27083333333333331,0.00048828125,0.044194173824159223
141,1078,350,224,0.44791666666666669,0.72916666666666663,0.00048828125,0.044194173824159223
142,1042,341,215,0.27083333333333331,0.44791666666666669,0.00048828125,0.044194173824159223
143,1062,346,220,0.72916666666666663,0.55208333333333337,0.00048828125,0.044194173824159223
144,1025,337,209,0.47916666666666669,0.30208333333333331,0.00048828125,0.044194173824159223
145,1073,349,221,0.52083333333333337,0.69791666666666663,0.00048828125,0.044194173824159223
146,1045,342,213,0.30208333333333331,0.52083333333333337,0.00048828125,0.044194173824159223
147,1057,345,217,0.69791666666666663,0.47916666666666669,0.00048828125,0.044194173824159223
148,977,325,191,0.80208333333333337,0.020833333333333332,0.00048828125,0.044194173824159223
149,1017,335,206,0.19791666666666666,0.97916666666666663,0.00048828125,0.044194173824159223
150,969,323,188,0.020833333333333332,0.19791666666666666,0.00048828125,0.044194173824159223
151,993,329,197,0.97916666666666663,0.80208333333333337,0.00048828125,0.044194173824159223
152,965,322,186,0.30208333333333331,0.020833333333333332,0.00048828125,0.044194173824159223
153,1005,332,201,0.69791666666666663,0.97916666666666663,0.00048828125,0.044194173824159223
154,1013,334,204,0.020833333333333332,0.69791666666666663,0.00048828125,0.044194173824159223
155,989,328,195,0.97916666666666663,0.30208333333333331,0.00048828125,0.044194173824159223
156,1037,340,210,0.52083333333333337,0.19791666666666666,0.00048828125,0.044194173824159223
157,1085,352,222,0.47916666666666669,0.80208333333333337,0.00048828125,0.044194173824159223
158,1049,343,214,0.19791666666666666,0.47916666666666669,0.00048828125,0.044194173824159223
159,1069,348,218,0.80208333333333337,0.52083333333333337,0.00048828125,0.044194173824159223
160,866,297,159,0.47916666666666669,0.052083333333333336,0.00048828125,0.044194173824159223
161,890,303,168,0.52083333333333337,0.94791666666666663,0.00048828125,0.044194173824159223
162,878,300,162,0.052083333333333336,0.52083333333333337,0.00048828125,0.044194173824159223
163,882,301,165,0.94791666666666663,0.47916666666666669,0.00048828125,0.044194173824159223
164,869,298,158,0.55208333333333337,0.020833333333333332,0.00048828125,0.044194173824159223
165,893,304,167,0.44791666666666669,0.97916666666666663,0.00048828125,0.044194173824159223
166,873,299,160,0.020833333333333332,0.44791666666666669,0.00048828125,0.044194173824159223
167,885,302,164,0.97916666666666663,0.55208333333333337,0.00048828125,0.044194173824159223
168,833,289,145,0.052083333333333336,0.020833333333333332,0.00048828125,0.044194173824159223
169,842,291,150,0.94791666666666663,0.97916666666666663,0.00048828125,0.044194173824159223
170,845,292,151,0.020833333333333332,0.94791666666666663,0.00048828125,0.044194173824159223
171,838,290,148,0.97916666666666663,0.052083333333333336,0.00048828125,0.044194173824159223
172,853,294,153,0.52083333333333337,0.44791666666666669,0.00048828125,0.044194173824159223
173,862,296,156,0.47916666666666669,0.55208333333333337,0.00048828125,0.044194173824159223
174,850,293,154,0.44791666666666669,0.47916666666666669,0.00048828125,0.044194173824159223
175,857,295,155,0.55208333333333337,0.52083333333333337,0.00048828125,0.044194173824159223
176,901,306,171,0.30208333333333331,0.27083333333333331,0.00048828125,0.044194173824159223
177,934,314,180,0.69791666666666663,0.72916666666666663,0.00048828125,0.044194173824159223
178,949,318,183,0.27083333333333331,0.69791666666666663,0.00048828125,0.044194173824159223
179,918,310,176,0.72916666666666663,0.30208333333333331,0.00048828125,0.044194173824159223
180,913,309,173,0.77083333333333337,0.19791666666666666,0.00048828125,0.044194173824159223
181,946,317,182,0.22916666666666666,0.80208333333333337,0.00048828125,0.044194173824159223
182,898,305,170,0.19791666666666666,0.22916666666666666,0.00048828125,0.044194173824159223
183,929,313,177,0.80208333333333337,0.77083333333333337,0.00048828125,0.044194173824159223
184,905,307,169,0.27083333333333331,0.19791666666666666,0.00048828125,0.044194173824159223
185,941,316,178,0.72916666666666663,0.80208333333333337,0.00048828125,0.044194173824159223
186,953,319,181,0.19791666666666666,0.72916666666666663,0.00048828125,0.044194173824159223
187,925,312,174,0.80208333333333337,0.27083333333333331,0.00048828125,0.044194173824159223
188,922,311,175,0.69791666666666663,0.22916666666666666,0.00048828125,0.044194173824159223
189,958,320,184,0.30208333333333331,0.77083333333333337,0.00048828125,0.044194173824159223
190,910,308,172,0.22916666666666666,0.30208333333333331,0.00048828125,0.044194173824159223
191,938,315,179,0.77083333333333337,0.69791666666666663,0.00048828125,0.044194173824159223
192,908,386,260,0.35416666666666669,0.17708333333333334,0.00048828125,0.044194173824159223
193,944,410,284,0.64583333333333337,0.82291666666666663,0.00048828125,0.044194173824159223
194,956,398,272,0.17708333333333334,0.64583333333333337,0.00048828125,0.044194173824159223
195,928,402,276,0.82291666666666663,0.35416666666666669,0.00048828125,0.044194173824159223
196,923,390,263,0.67708333333333337,0.14583333333333334,0.00048828125,0.044194173824159223
197,959,414,287,0.32291666666666669,0.85416666666666663,0.00048828125,0.044194173824159223
198,911,394,267,0.14583333333333334,0.32291666666666669,0.00048828125,0.044194173824159223
199,939,406,279,0.85416666666666663,0.67708333333333337,0.00048828125,0.044194173824159223
200,899,354,227,0.17708333333333334,0.14583333333333334,0.00048828125,0.044194173824159223
201,932,362,236,0.82291666666666663,0.85416666666666663,0.00048828125,0.044194173824159223
202,947,366,239,0.14583333333333334,0.82291666666666663,0.00048828125,0.044194173824159223
203,916,358,232,0.85416666666666663,0.17708333333333334,0.00048828125,0.044194173824159223
204,919,374,247,0.64583333333333337,0.32291666666666669,0.00048828125,0.044194173824159223
205,952,382,256,0.35416666666666669,0.67708333333333337,0.00048828125,0.044194173824159223
206,904,370,244,0.32291666666666669,0.35416666666666669,0.00048828125,0.044194173824159223
207,935,378,251,0.67708333333333337,0.64583333333333337,0.00048828125,0.044194173824159223
208,851,369,241,0.42708333333333331,0.39583333333333331,0.00048828125,0.044194173824159223
209,860,377,250,0.57291666666666663,0.60416666666666663,0.00048828125,0.044194173824159223
210,863,381,253,0.39583333333333331,0.57291666666666663,0.00048828125,0.044194173824159223
211,856,373,246,0.60416666666666663,0.42708333333333331,0.00048828125,0.044194173824159223
212,839,357,229,0.89583333333333337,0.072916666666666671,0.00048828125,0.044194173824159223
213,848,365,238,0.10416666666666667,0.92708333333333337,0.00048828125,0.044194173824159223
214,836,353,226,0.072916666666666671,0.10416666666666667,0.00048828125,0.044194173824159223
215,843,361,233,0.92708333333333337,0.89583333333333337,0.00048828125,0.044194173824159223
216,867,385,257,0.39583333333333331,0.072916666666666671,0.00048828125,0.044194173824159223
217,891,409,281,0.60416666666666663,0.92708333333333337,0.00048828125,0.044194173824159223
218,879,397,269,0.072916666666666671,0.60416666666666663,0.00048828125,0.044194173824159223
219,883,401,273,0.92708333333333337,0.39583333333333331,0.00048828125,0.044194173824159223
220,872,389,262,0.57291666666666663,0.10416666666666667,0.00048828125,0.044194173824159223
221,896,413,286,0.42708333333333331,0.89583333333333337,0.00048828125,0.044194173824159223
222,876,393,266,0.10416666666666667,0.42708333333333331,0.00048828125,0.044194173824159223
223,888,405,278,0.89583333333333337,0.57291666666666663,0.00048828125,0.044194173824159223
224,1035,388,258,0.42708333333333331,0.14583333333333334,0.00048828125,0.044194173824159223
225,1083,412,282,0.57291666666666663,0.85416666666666663,0.00048828125,0.044194173824159223
226,1055,400,270,0.14583333333333334,0.57291666666666663,0.00048828125,0.044194173824159223
227,1067,404,274,0.85416666666666663,0.42708333333333331,0.00048828125,0.044194173824159223
228,983,391,261,0.64583333333333337,0.072916666666666671,0.00048828125,0.044194173824159223
229,1023,415,285,0.35416666666666669,0.92708333333333337,0.00048828125,0.044194173824159223
230,975,395,265,0.072916666666666671,0.35416666666666669,0.00048828125,0.044194173824159223
231,999,407,277,0.92708333333333337,0.64583333333333337,0.00048828125,0.044194173824159223
232,963,355,225,0.14583333333333334,0.072916666666666671,0.00048828125,0.044194173824159223
233,1003,364,234,0.85416666666666663,0.92708333333333337,0.00048828125,0.044194173824159223
234,1011,367,237,0.072916666666666671,0.85416666666666663,0.00048828125,0.044194173824159223
235,987,360,230,0.92708333333333337,0.14583333333333334,0.00048828125,0.044194173824159223
236,1031,375,245,0.57291666666666663,0.35416666666666669,0.00048828125,0.044194173824159223
237,1079,384,254,0.42708333333333331,0.64583333333333337,0.00048828125,0.044194173824159223
238,1043,372,242,0.35416666666666669,0.42708333333333331,0.00048828125,0.044194173824159223
239,1063,379,249,0.64583333333333337,0.57291666666666663,0.00048828125,0.044194173824159223
240,1028,371,243,0.39583333333333331,0.32291666666666669,0.00048828125,0.044194173824159223
241,1076,380,252,0.60416666666666663,0.67708333333333337,0.00048828125,0.044194173824159223
242,1048,383,255,0.32291666666666669,0.60416666666666663,0.00048828125,0.044194173824159223
243,1060,376,248,0.67708333333333337,0.39583333333333331,0.00048828125,0.044194173824159223
244,980,359,231,0.82291666666666663,0.10416666666666667,0.00048828125,0.044194173824159223
245,1020,368,240,0.17708333333333334,0.89583333333333337,0.00048828125,0.044194173824159223
246,972,356,228,0.10416666666666667,0.17708333333333334,0.00048828125,0.044194173824159223
247,996,363,235,0.89583333333333337,0.82291666666666663,0.00048828125,0.044194173824159223
248,968,387,259,0.32291666666666669,0.10416666666666667,0.00048828125,0.044194173824159223
249,1008,411,283,0.67708333333333337,0.89583333333333337,0.00048828125,0.044194173824159223
250,1016,399,271,0.10416666666666667,0.67708333333333337,0.00048828125,0.044194173824159223
251,992,403,275,0.89583333333333337,0.32291666666666669,0.00048828125,0.044194173824159223
252,1040,392,264,0.60416666666666663,0.17708333333333334,0.00048828125,0.044194173824159223
253,1088,416,288,0.39583333333333331,0.82291666666666663,0.00048828125,0.044194173824159223
254,1052,396,268,0.17708333333333334,0.39583333333333331,0.00048828125,0.044194173824159223
255,1072,408,280,0.82291666666666663,0.60416666666666663,0.00048828125,0.044194173824159223
256,660,388,260,0.38541666666666669,0.16666666666666666,0.00048828125,0.044194173824159223
257,684,412,284,0.61458333333333337,0.83333333333333337,0.00048828125,0.044194173824159223
258,672,400,272,0.16666666666666666,0.61458333333333337,0.00048828125,0.044194173824159223
259,676,404,276,0.83333333333333337,0.38541666666666669,0.00048828125,0.044194173824159223
260,663,391,263,0.66666666666666663,0.11458333333333333,0.00048828125,0.044194173824159223
261,687,415,287,0.33333333333333331,0.88541666666666663,0.00048828125,0.044194173824159223
262,667,395,267,0.11458333333333333,0.33333333333333331,0.00048828125,0.044194173824159223
263,679,407,279,0.88541666666666663,0.66666666666666663,0.00048828125,0.044194173824159223
264,627,355,227,0.16666666666666666,0.11458333333333333,0.00048828125,0.044194173824159223
265,636,364,236,0.83333333333333337,0.88541666666666663,0.00048828125,0.044194173824159223
266,639,367,239,0.11458333333333333,0.83333333333333337,0.00048828125,0.044194173824159223
267,632,360,232,0.88541666666666663,0.16666666666666666,0.00048828125,0.044194173824159223
268,647,375,247,0.61458333333333337,0.33333333333333331,0.00048828125,0.044194173824159223
269,656,384,256,0.38541666666666669,0.66666666666666663,0.00048828125,0.044194173824159223
270,644,372,244,0.33333333333333331,0.38541666666666669,0.00048828125,0.044194173824159223
271,651,379,251,0.66666666666666663,0.61458333333333337,0.00048828125,0.044194173824159223
272,641,371,241,0.41666666666666669,0.36458333333333331,0.00048828125,0.044194173824159223
273,650,380,250,0.58333333333333337,0.63541666666666663,0.00048828125,0.044194173824159223
274,653,383,253,0.36458333333333331,0.58333333333333337,0.00048828125,0.044194173824159223
275,646,376,246,0.63541666666666663,0.41666666666666669,0.00048828125,0.044194173824159223
276,629,359,229,0.86458333333333337,0.083333333333333329,0.00048828125,0.044194173824159223
277,638,368,238,0.13541666666666666,0.91666666666666663,0.00048828125,0.044194173824159223
278,626,356,226,0.083333333333333329,0.13541666666666666,0.00048828125,0.044194173824159223
279,633,363,233,0.91666666666666663,0.86458333333333337,0.00048828125,0.044194173824159223
280,657,387,257,0.36458333333333331,0.083333333333333329,0.00048828125,0.044194173824159223
281,681,411,281,0.63541666666666663,0.91666666666666663,0.00048828125,0.044194173824159223
282,669,399,269,0.083333333333333329,0.63541666666666663,0.00048828125,0.044194173824159223
283,673,403,273,0.91666666666666663,0.36458333333333331,0.00048828125,0.044194173824159223
284,662,392,262,0.58333333333333337,0.13541666666666666,0.00048828125,0.044194173824159223
285,686,416,286,0.41666666666666669,0.86458333333333337,0.00048828125,0.044194173824159223
286,666,396,266,0.13541666666666666,0.41666666666666669,0.00048828125,0.044194173824159223
287,678,408,278,0.86458333333333337,0.58333333333333337,0.00048828125,0.044194173824159223
288,658,385,258,0.41666666666666669,0.11458333333333333,0.00048828125,0.044194173824159223
289,682,409,282,0.58333333333333337,0.88541666666666663,0.00048828125,0.044194173824159223
290,670,397,270,0.11458333333333333,0.58333333333333337,0.00048828125,0.044194173824159223
291,674,401,274,0.88541666666666663,0.41666666666666669,0.00048828125,0.044194173824159223
292,661,389,261,0.61458333333333337,0.083333333333333329,0.00048828125,0.044194173824159223
293,685,413,285,0.38541666666666669,0.91666666666666663,0.00048828125,0.044194173824159223
294,665,393,265,0.083333333333333329,0.38541666666666669,0.00048828125,0.044194173824159223
295,677,405,277,0.91666666666666663,0.61458333333333337,0.00048828125,0.044194173824159223
296,625,353,225,0.11458333333333333,0.083333333333333329,0.00048828125,0.044194173824159223
297,634,361,234,0.88541666666666663,0.91666666666666663,0.00048828125,0.044194173824159223
298,637,365,237,0.083333333333333329,0.88541666666666663,0.00048828125,0.044194173824159223
299,630,357,230,0.91666666666666663,0.11458333333333333,0.00048828125,0.044194173824159223
300,645,373,245,0.58333333333333337,0.38541666666666669,0.00048828125,0.044194173824159223
301,654,381,254,0.41666666666666669,0.61458333333333337,0.00048828125,0.044194173824159223
302,642,369,242,0.38541666666666669,0.41666666666666669,0.00048828125,0.044194173824159223
303,649,377,249,0.61458333333333337,0.58333333333333337,0.00048828125,0.044194173824159223
304,643,370,243,0.36458333333333331,0.33333333333333331,0.00048828125,0.044194173824159223
305,652,378,252,0.63541666666666663,0.66666666666666663,0.00048828125,0.044194173824159223
306,655,382,255,0.33333333333333331,0.63541666666666663,0.00048828125,0.044194173824159223
307,648,374,248,0.66666666666666663,0.36458333333333331,0.00048828125,0.044194173824159223
308,631,358,231,0.83333333333333337,0.13541666666666666,0.00048828125,0.044194173824159223
309,640,366,240,0.16666666666666666,0.86458333333333337,0.00048828125,0.044194173824159223
310,628,354,228,0.13541666666666666,0.16666666666666666,0.00048828125,0.044194173824159223
311,635,362,235,0.86458333333333337,0.83333333333333337,0.00048828125,0.044194173824159223
312,659,386,259,0.33333333333333331,0.13541666666666666,0.00048828125,0.044194173824159223
313,683,410,283,0.66666666666666663,0.86458333333333337,0.00048828125,0.044194173824159223
314,671,398,271,0.13541666666666666,0.66666666666666663,0.00048828125,0.044194173824159223
315,675,402,275,0.86458333333333337,0.33333333333333331,0.00048828125,0.044194173824159223
316,664,390,264,0.63541666666666663,0.16666666666666666,0.00048828125,0.044194173824159223
317,688,414,288,0.36458333333333331,0.83333333333333337,0.00048828125,0.044194173824159223
318,668,394,268,0.16666666666666666,0.36458333333333331,0.00048828125,0.044194173824159223
319,680,406,280,0.83333333333333337,0.63541666666666663,0.00048828125,0.044194173824159223
320,571,307,171,0.29166666666666669,0.23958333333333334,0.00048828125,0.044194173824159223
321,580,316,180,0.70833333333333337,0.76041666666666663,0.00048828125,0.044194173824159223
322,583,319,183,0.23958333333333334,0.70833333333333337,0.00048828125,0.044194173824159223
323,576,312,176,0.76041666666666663,0.29166666666666669,0.00048828125,0.044194173824159223
324,573,311,173,0.73958333333333337,0.20833333333333334,0.00048828125,0.044194173824159223
325,582,320,182,0.26041666666666669,0.79166666666666663,0.00048828125,0.044194173824159223
326,570,308,170,0.20833333333333334,0.26041666666666669,0.00048828125,0.044194173824159223
327,577,315,177,0.79166666666666663,0.73958333333333337,0.00048828125,0.044194173824159223
328,569,305,169,0.23958333333333334,0.20833333333333334,0.00048828125,0.044194173824159223
329,578,313,178,0.76041666666666663,0.79166666666666663,0.00048828125,0.044194173824159223
